dataset,trajectory,num_points,threshold,split,status,error,pkl_path
recon,jackal_2019-08-13-17-26-39_19_r01,86,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-26-39_19_r01/traj_data.pkl
recon,jackal_2019-08-13-17-27-39_20_r00,23,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-27-39_20_r00/traj_data.pkl
recon,jackal_2019-08-13-17-27-39_20_r01,54,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-27-39_20_r01/traj_data.pkl
recon,jackal_2019-08-13-17-27-39_20_r02,24,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-27-39_20_r02/traj_data.pkl
recon,jackal_2019-08-13-17-27-39_20_r03,56,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-27-39_20_r03/traj_data.pkl
recon,jackal_2019-08-13-17-28-39_21_r00,31,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-28-39_21_r00/traj_data.pkl
recon,jackal_2019-08-13-17-28-39_21_r01,59,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-28-39_21_r01/traj_data.pkl
recon,jackal_2019-08-13-17-28-39_21_r02,63,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-28-39_21_r02/traj_data.pkl
recon,jackal_2019-08-13-17-29-39_22_r00,104,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-29-39_22_r00/traj_data.pkl
recon,jackal_2019-08-13-17-29-39_22_r01,44,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-29-39_22_r01/traj_data.pkl
recon,jackal_2019-08-13-17-30-39_23_r00,23,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-30-39_23_r00/traj_data.pkl
recon,jackal_2019-08-13-17-30-39_23_r01,35,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-30-39_23_r01/traj_data.pkl
recon,jackal_2019-08-13-17-31-39_24_r00,32,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-31-39_24_r00/traj_data.pkl
recon,jackal_2019-08-13-17-31-39_24_r01,59,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-31-39_24_r01/traj_data.pkl
recon,jackal_2019-08-13-17-31-39_24_r02,22,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-31-39_24_r02/traj_data.pkl
recon,jackal_2019-08-13-17-32-39_25_r00,25,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-32-39_25_r00/traj_data.pkl
recon,jackal_2019-08-13-17-32-39_25_r01,85,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-32-39_25_r01/traj_data.pkl
recon,jackal_2019-08-13-17-32-39_25_r02,6,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-32-39_25_r02/traj_data.pkl
recon,jackal_2019-08-13-17-32-39_25_r03,8,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-32-39_25_r03/traj_data.pkl
recon,jackal_2019-08-13-17-32-39_25_r04,86,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-32-39_25_r04/traj_data.pkl
recon,jackal_2019-08-13-17-33-39_26_r00,36,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-33-39_26_r00/traj_data.pkl
recon,jackal_2019-08-13-17-33-39_26_r01,49,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-33-39_26_r01/traj_data.pkl
recon,jackal_2019-08-13-17-33-39_26_r02,25,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-33-39_26_r02/traj_data.pkl
recon,jackal_2019-08-13-17-34-39_27_r00,35,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-34-39_27_r00/traj_data.pkl
recon,jackal_2019-08-13-17-34-39_27_r01,68,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-34-39_27_r01/traj_data.pkl
recon,jackal_2019-08-13-17-34-39_27_r02,26,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-34-39_27_r02/traj_data.pkl
recon,jackal_2019-08-13-17-35-39_28_r00,41,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-35-39_28_r00/traj_data.pkl
recon,jackal_2019-08-13-17-35-39_28_r01,23,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-35-39_28_r01/traj_data.pkl
recon,jackal_2019-08-13-17-35-39_28_r02,16,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-35-39_28_r02/traj_data.pkl
recon,jackal_2019-08-13-17-35-39_28_r03,20,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-35-39_28_r03/traj_data.pkl
recon,jackal_2019-08-13-17-35-39_28_r04,40,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-35-39_28_r04/traj_data.pkl
recon,jackal_2019-08-13-17-36-39_29_r00,18,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-36-39_29_r00/traj_data.pkl
recon,jackal_2019-08-13-17-36-39_29_r01,78,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-36-39_29_r01/traj_data.pkl
recon,jackal_2019-08-13-17-36-39_29_r02,31,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-36-39_29_r02/traj_data.pkl
recon,jackal_2019-08-13-17-37-39_30_r00,65,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-37-39_30_r00/traj_data.pkl
recon,jackal_2019-08-13-17-37-39_30_r01,80,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-37-39_30_r01/traj_data.pkl
recon,jackal_2019-08-13-17-38-39_31_r00,76,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-38-39_31_r00/traj_data.pkl
recon,jackal_2019-08-13-17-38-39_31_r01,92,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-38-39_31_r01/traj_data.pkl
recon,jackal_2019-08-13-17-39-39_32_r00,14,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-39-39_32_r00/traj_data.pkl
recon,jackal_2019-08-13-17-39-39_32_r01,29,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-39-39_32_r01/traj_data.pkl
recon,jackal_2019-08-13-17-39-39_32_r02,80,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-39-39_32_r02/traj_data.pkl
recon,jackal_2019-08-13-17-39-39_32_r03,48,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-39-39_32_r03/traj_data.pkl
recon,jackal_2019-08-13-17-40-39_33_r00,77,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-40-39_33_r00/traj_data.pkl
recon,jackal_2019-08-13-17-41-39_34_r00,75,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-41-39_34_r00/traj_data.pkl
recon,jackal_2019-08-13-17-41-39_34_r01,13,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-41-39_34_r01/traj_data.pkl
recon,jackal_2019-08-13-17-41-39_34_r02,45,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-41-39_34_r02/traj_data.pkl
recon,jackal_2019-08-13-17-42-39_35_r00,9,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-42-39_35_r00/traj_data.pkl
recon,jackal_2019-08-13-17-42-39_35_r01,46,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-42-39_35_r01/traj_data.pkl
recon,jackal_2019-08-13-17-42-39_35_r02,47,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-42-39_35_r02/traj_data.pkl
recon,jackal_2019-08-13-17-42-39_35_r03,64,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-42-39_35_r03/traj_data.pkl
recon,jackal_2019-08-13-17-43-39_36_r00,43,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-43-39_36_r00/traj_data.pkl
recon,jackal_2019-08-13-17-43-39_36_r01,82,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-43-39_36_r01/traj_data.pkl
recon,jackal_2019-08-13-17-44-39_37_r00,2,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-44-39_37_r00/traj_data.pkl
recon,jackal_2019-08-13-17-44-39_37_r01,151,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-44-39_37_r01/traj_data.pkl
recon,jackal_2019-08-13-17-45-39_38_r00,47,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-45-39_38_r00/traj_data.pkl
recon,jackal_2019-08-13-17-45-39_38_r01,36,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-13-17-45-39_38_r01/traj_data.pkl
recon,jackal_2019-08-15-15-14-41_0_r00,44,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-14-41_0_r00/traj_data.pkl
recon,jackal_2019-08-15-15-14-41_0_r01,72,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-14-41_0_r01/traj_data.pkl
recon,jackal_2019-08-15-15-14-41_0_r02,63,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-14-41_0_r02/traj_data.pkl
recon,jackal_2019-08-15-15-15-41_1_r00,150,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-15-41_1_r00/traj_data.pkl
recon,jackal_2019-08-15-15-16-41_2_r00,111,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-16-41_2_r00/traj_data.pkl
recon,jackal_2019-08-15-15-16-41_2_r01,71,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-16-41_2_r01/traj_data.pkl
recon,jackal_2019-08-15-15-17-41_3_r00,181,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-17-41_3_r00/traj_data.pkl
recon,jackal_2019-08-15-15-22-48_0_r00,44,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-22-48_0_r00/traj_data.pkl
recon,jackal_2019-08-15-15-22-48_0_r01,22,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-22-48_0_r01/traj_data.pkl
recon,jackal_2019-08-15-15-22-48_0_r02,64,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-22-48_0_r02/traj_data.pkl
recon,jackal_2019-08-15-15-22-48_0_r03,100,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-22-48_0_r03/traj_data.pkl
recon,jackal_2019-08-15-15-23-48_1_r00,38,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-23-48_1_r00/traj_data.pkl
recon,jackal_2019-08-15-15-24-48_2_r00,61,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-24-48_2_r00/traj_data.pkl
recon,jackal_2019-08-15-15-24-48_2_r01,44,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-24-48_2_r01/traj_data.pkl
recon,jackal_2019-08-15-15-24-48_2_r02,47,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-24-48_2_r02/traj_data.pkl
recon,jackal_2019-08-15-15-25-48_3_r00,69,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-25-48_3_r00/traj_data.pkl
recon,jackal_2019-08-15-15-25-48_3_r01,54,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-25-48_3_r01/traj_data.pkl
recon,jackal_2019-08-15-15-25-48_3_r02,22,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-25-48_3_r02/traj_data.pkl
recon,jackal_2019-08-15-15-26-48_4_r00,36,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-26-48_4_r00/traj_data.pkl
recon,jackal_2019-08-15-15-26-48_4_r01,111,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-26-48_4_r01/traj_data.pkl
recon,jackal_2019-08-15-15-27-48_5_r00,78,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-27-48_5_r00/traj_data.pkl
recon,jackal_2019-08-15-15-27-48_5_r01,171,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-27-48_5_r01/traj_data.pkl
recon,jackal_2019-08-15-15-28-48_6_r00,14,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-28-48_6_r00/traj_data.pkl
recon,jackal_2019-08-15-15-28-48_6_r01,10,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-28-48_6_r01/traj_data.pkl
recon,jackal_2019-08-15-15-28-48_6_r02,7,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-28-48_6_r02/traj_data.pkl
recon,jackal_2019-08-15-15-28-48_6_r03,127,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-28-48_6_r03/traj_data.pkl
recon,jackal_2019-08-15-15-29-48_7_r00,10,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-29-48_7_r00/traj_data.pkl
recon,jackal_2019-08-15-15-30-48_8_r00,24,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-30-48_8_r00/traj_data.pkl
recon,jackal_2019-08-15-15-30-48_8_r01,34,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-30-48_8_r01/traj_data.pkl
recon,jackal_2019-08-15-15-31-48_9_r00,53,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-31-48_9_r00/traj_data.pkl
recon,jackal_2019-08-15-15-31-48_9_r01,21,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-31-48_9_r01/traj_data.pkl
recon,jackal_2019-08-15-15-31-48_9_r02,53,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-31-48_9_r02/traj_data.pkl
recon,jackal_2019-08-15-15-32-48_10_r00,127,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-32-48_10_r00/traj_data.pkl
recon,jackal_2019-08-15-15-32-48_10_r01,73,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-32-48_10_r01/traj_data.pkl
recon,jackal_2019-08-15-15-33-48_11_r00,153,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-33-48_11_r00/traj_data.pkl
recon,jackal_2019-08-15-15-34-48_12_r00,35,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-34-48_12_r00/traj_data.pkl
recon,jackal_2019-08-15-15-34-48_12_r01,19,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-34-48_12_r01/traj_data.pkl
recon,jackal_2019-08-15-15-34-48_12_r02,67,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-34-48_12_r02/traj_data.pkl
recon,jackal_2019-08-15-15-34-48_12_r03,35,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-34-48_12_r03/traj_data.pkl
recon,jackal_2019-08-15-15-35-48_13_r01,12,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-35-48_13_r01/traj_data.pkl
recon,jackal_2019-08-15-15-35-48_13_r02,16,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-35-48_13_r02/traj_data.pkl
recon,jackal_2019-08-15-15-35-48_13_r03,41,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-35-48_13_r03/traj_data.pkl
recon,jackal_2019-08-15-15-35-48_13_r04,78,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-35-48_13_r04/traj_data.pkl
recon,jackal_2019-08-15-15-36-48_14_r00,15,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-36-48_14_r00/traj_data.pkl
recon,jackal_2019-08-15-15-36-48_14_r01,11,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-36-48_14_r01/traj_data.pkl
recon,jackal_2019-08-15-15-36-48_14_r02,30,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-36-48_14_r02/traj_data.pkl
recon,jackal_2019-08-15-15-37-48_15_r00,8,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-37-48_15_r00/traj_data.pkl
recon,jackal_2019-08-15-15-37-48_15_r01,105,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-37-48_15_r01/traj_data.pkl
recon,jackal_2019-08-15-15-37-48_15_r02,11,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-37-48_15_r02/traj_data.pkl
recon,jackal_2019-08-15-15-38-48_16_r00,8,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-38-48_16_r00/traj_data.pkl
recon,jackal_2019-08-15-15-38-48_16_r01,127,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-38-48_16_r01/traj_data.pkl
recon,jackal_2019-08-15-15-39-48_17_r00,28,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-39-48_17_r00/traj_data.pkl
recon,jackal_2019-08-15-15-39-48_17_r01,151,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-39-48_17_r01/traj_data.pkl
recon,jackal_2019-08-15-15-40-48_18_r00,28,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-40-48_18_r00/traj_data.pkl
recon,jackal_2019-08-15-15-40-48_18_r01,41,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-40-48_18_r01/traj_data.pkl
recon,jackal_2019-08-15-15-40-48_18_r02,11,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-40-48_18_r02/traj_data.pkl
recon,jackal_2019-08-15-15-40-48_18_r03,9,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-40-48_18_r03/traj_data.pkl
recon,jackal_2019-08-15-15-40-48_18_r04,10,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-40-48_18_r04/traj_data.pkl
recon,jackal_2019-08-15-15-41-48_19_r00,3,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-41-48_19_r00/traj_data.pkl
recon,jackal_2019-08-15-15-42-05_0_r00,23,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-42-05_0_r00/traj_data.pkl
recon,jackal_2019-08-15-15-43-21_0_r00,22,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-43-21_0_r00/traj_data.pkl
recon,jackal_2019-08-15-15-43-21_0_r01,112,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-43-21_0_r01/traj_data.pkl
recon,jackal_2019-08-15-15-43-21_0_r02,19,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-43-21_0_r02/traj_data.pkl
recon,jackal_2019-08-15-15-44-21_1_r00,26,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-44-21_1_r00/traj_data.pkl
recon,jackal_2019-08-15-15-44-21_1_r01,34,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-44-21_1_r01/traj_data.pkl
recon,jackal_2019-08-15-15-44-21_1_r02,6,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-44-21_1_r02/traj_data.pkl
recon,jackal_2019-08-15-15-44-21_1_r03,36,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-44-21_1_r03/traj_data.pkl
recon,jackal_2019-08-15-15-45-21_2_r00,37,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-45-21_2_r00/traj_data.pkl
recon,jackal_2019-08-15-15-45-21_2_r01,50,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-45-21_2_r01/traj_data.pkl
recon,jackal_2019-08-15-15-45-21_2_r02,4,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-45-21_2_r02/traj_data.pkl
recon,jackal_2019-08-15-15-46-21_3_r00,73,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-46-21_3_r00/traj_data.pkl
recon,jackal_2019-08-15-15-46-21_3_r01,11,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-46-21_3_r01/traj_data.pkl
recon,jackal_2019-08-15-15-46-21_3_r02,12,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-46-21_3_r02/traj_data.pkl
recon,jackal_2019-08-15-15-46-21_3_r03,11,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-46-21_3_r03/traj_data.pkl
recon,jackal_2019-08-15-15-46-21_3_r04,7,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-46-21_3_r04/traj_data.pkl
recon,jackal_2019-08-15-15-47-21_4_r00,10,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-47-21_4_r00/traj_data.pkl
recon,jackal_2019-08-15-15-47-21_4_r01,10,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-47-21_4_r01/traj_data.pkl
recon,jackal_2019-08-15-15-47-21_4_r02,5,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-47-21_4_r02/traj_data.pkl
recon,jackal_2019-08-15-15-47-21_4_r03,25,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-47-21_4_r03/traj_data.pkl
recon,jackal_2019-08-15-15-47-21_4_r05,67,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-47-21_4_r05/traj_data.pkl
recon,jackal_2019-08-15-15-48-21_5_r00,39,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-48-21_5_r00/traj_data.pkl
recon,jackal_2019-08-15-15-48-21_5_r01,36,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-48-21_5_r01/traj_data.pkl
recon,jackal_2019-08-15-15-48-21_5_r02,127,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-48-21_5_r02/traj_data.pkl
recon,jackal_2019-08-15-15-49-21_6_r00,66,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-49-21_6_r00/traj_data.pkl
recon,jackal_2019-08-15-15-49-21_6_r01,15,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-49-21_6_r01/traj_data.pkl
recon,jackal_2019-08-15-15-49-21_6_r02,17,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-49-21_6_r02/traj_data.pkl
recon,jackal_2019-08-15-15-50-21_7_r00,6,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-50-21_7_r00/traj_data.pkl
recon,jackal_2019-08-15-15-50-21_7_r01,6,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-50-21_7_r01/traj_data.pkl
recon,jackal_2019-08-15-15-50-21_7_r02,7,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-50-21_7_r02/traj_data.pkl
recon,jackal_2019-08-15-15-50-21_7_r03,7,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-50-21_7_r03/traj_data.pkl
recon,jackal_2019-08-15-15-50-21_7_r04,57,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-50-21_7_r04/traj_data.pkl
recon,jackal_2019-08-15-15-50-21_7_r05,36,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-50-21_7_r05/traj_data.pkl
recon,jackal_2019-08-15-15-51-21_8_r00,116,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-51-21_8_r00/traj_data.pkl
recon,jackal_2019-08-15-15-51-21_8_r01,8,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-51-21_8_r01/traj_data.pkl
recon,jackal_2019-08-15-15-51-21_8_r02,21,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-08-15-15-51-21_8_r02/traj_data.pkl
